"","RIC","date","ret20","MSL","GFI","MWL","Polarity","Subjectivity","Positive","Negative","Sector"
"210","ABDP.L","2019/5/20",0.06703189,54.53684,30.42826,5.458194869,-0.249999968750004,0.0316205532347014,3,5,"Consumer Cyclicals"
"211","ABDP.L","2021/1/13",-0.009523809,29.92857,20.94518,6.190231362,0.749999906250012,0.0563380277722674,7,1,"Consumer Cyclicals"
"212","ABDP.L","2014/2/13",0.11589404,34.36363636,22.52852333,5.974431818,0.599999940000006,0.0806451606399584,8,2,"Consumer Cyclicals"
"213","ABDP.L","2014/4/28",0.009036145,46.3442623,26.61694086,8.845365419,0.333333305555558,0.0566037733179067,8,4,"Consumer Cyclicals"
"214","ABF.L","2020/8/11",0.06134972,20.83333,19.21333,6.608695652,0.99999950000025,0.0454545444214876,2,0,"Consumer Non-Cyclicals"
"215","ABF.L","2020/4/3",0.1118466,25,18.36923,5.879084967,0.999999000001,0.0101010099989797,1,0,"Consumer Non-Cyclicals"
"216","ABF.L","2022/4/26",-0.006483694,23.8,18.2594958,5.385281385,0.999999000001,0.0136986299493338,1,0,"Consumer Non-Cyclicals"
"217","ABF.L","2018/2/26",-0.075236295,24.33333333,16.10319635,5.16852613,0.210526310249308,0.10951008613974,23,15,"Consumer Non-Cyclicals"
"218","ABF.L","2022/1/20",-0.1083998,24.77108,16.87341,5.53076121,0.199999994285714,0.0872817952935616,21,14,"Consumer Non-Cyclicals"
"219","ABF.L","2017/2/27",0.007276906,26.67901,17.68688,5.426660296,0.208333328993056,0.103225806229622,29,19,"Consumer Non-Cyclicals"
"220","ABF.L","2022/12/12",0.115537173,24.625,19.39314721,6,0.999999000001,0.0149253729115616,1,0,"Consumer Non-Cyclicals"
"221","ABF.L","2020/2/24",-0.3192025,24.26087,16.51438,5.270582794,0.0952380929705216,0.101449275117272,23,19,"Consumer Non-Cyclicals"
"222","ABF.L","2015/2/23",0.000658762,26.0641,18.23676,5.409852717,0.28301886258455,0.12100456593378,34,19,"Consumer Non-Cyclicals"
"223","ABF.L","2016/9/12",-0.206273764,25.93457944,17.45130925,5.356957328,0.391304330812855,0.111111110574342,16,7,"Consumer Non-Cyclicals"
"224","ABF.L","2020/3/23",0.1440607,21.94118,16.71213,5.715877437,-0.111111098765433,0.0708661411742824,4,5,"Consumer Non-Cyclicals"
"225","ABF.L","2019/9/9",-0.063296516,22.70909091,16.22534973,5.339130435,0.163636360661157,0.103773584709861,32,23,"Consumer Non-Cyclicals"
"226","ABF.L","2016/6/2",-0.0865897,50,30,6.095744681,0.99999950000025,0.0606060587695134,2,0,"Consumer Non-Cyclicals"
"227","ABF.L","2019/11/5",0.122721209,22.11111111,18.29168063,5.486910995,0,0.0344827580261593,1,1,"Consumer Non-Cyclicals"
"228","ABF.L","2020/6/1",0.04255903,26.95455,17.3473,6.169552239,0.166666662037037,0.0880195596869937,21,15,"Consumer Non-Cyclicals"
"229","ACIC.L","2021/12/13",-0.06048278,29.75,21.98403,6.288753799,-0.333333222222259,0.0267857140465561,1,2,"Financials"
"230","ADIG.L","2014/12/10",-0.02762797,40,23,11.78666667,0,0.0416666657986111,1,1,"Financials"
"231","ADIG.L","2015/1/21",0.049019608,40.90625,25.16311115,5.67141726,0.23809522675737,0.0716723547041899,13,8,"Financials"
"232","ADIG.L","2020/1/3",0.00456621,31.6,23.77924051,6.88,0,0.030769230295858,1,1,"Financials"
"233","ADIG.L","2021/8/9",0.01371951,26.125,20.40215,6.273195876,0.99999950000025,0.0270270266617969,2,0,"Financials"
"234","ADIG.L","2018/5/4",-0.006278223,32.66667,24.08707,6.655172414,0.99999950000025,0.04999999875,2,0,"Financials"
"235","ADIG.L","2022/7/5",1.29e-10,42,26.16507937,6.926724138,0,0.0219780217365052,1,1,"Financials"
"236","ADIG.L","2010/12/17",0.02284859,40.33333,25.05895,6.357798165,0,0.0540540525931337,1,1,"Financials"
"237","ADIG.L","2012/3/9",-0.008723236,71,34.87887324,12.60240964,0,0.0392156855055748,1,1,"Financials"
"238","ADIG.L","2011/6/13",0.035795887,69,34.26666667,12.22222222,0,0.040816325697626,1,1,"Financials"
"239","ADIG.L","2012/8/3",0.012789608,42.76470588,24.09350271,7.147783251,-0.176470577854672,0.0829268288637716,7,10,"Financials"
"240","ADIG.L","2014/2/12",0.01974865,58,30.78621,11.2972973,0,0.0399999992,1,1,"Financials"
"241","ADIG.L","2020/10/7",0.01621622,25.875,20.78478,6.317708333,0.99999950000025,0.0270270266617969,2,0,"Financials"
"242","ADIG.L","2015/1/16",0.05555556,34.25,21.29124,5.732283465,0.999999000001,0.0294117638408305,1,0,"Financials"
"243","ADIG.L","2013/5/29",-0.088846458,42.5,24.05882353,6.831168831,0.999999000001,0.0303030293847567,1,0,"Financials"
"244","ADIG.L","2019/2/1",0.015086207,19.75,18.27974684,6.195945946,0.333333222222259,0.0508474567652973,2,1,"Financials"
"245","ADIG.L","2017/11/10",0.02991453,51,32.16470588,6.734693878,0,0.040816325697626,1,1,"Financials"
"246","ADIG.L","2013/4/12",0.02854933,58.5,29.21197,11.12,0,0.0392156855055748,1,1,"Financials"
"247","ADIG.L","2017/7/4",-0.004201681,130,63.69231,7.559322034,0,0.037037036351166,1,1,"Financials"
"248","ADIG.L","2010/6/10",0.026532479,69.5,34.9942446,12.13414634,0,0.0392156855055748,1,1,"Financials"
"249","ADIG.L","2010/7/23",-0.016736402,36.90909091,22.30058218,6.84992785,-0.166666659722222,0.115942028425401,10,14,"Financials"
"250","ADIG.L","2019/1/15",0.01731602,19.73333,19.37982,5.96797153,0.666666555555574,0.0681818174070248,5,1,"Financials"
"251","ADIG.L","2013/12/24",0.02735202,37.5,24.33333,6.118881119,0,0.0799999984,2,2,"Financials"
"252","ADIG.L","2011/12/14",0.0284754,70,35.14285714,13.0617284,0,0.0399999992,1,1,"Financials"
"253","ADIG.L","2011/10/3",0.085087719,59.5,31.86722689,6.009090909,0.99999950000025,0.0555555540123457,2,0,"Financials"
"254","ADML.L","2011/9/9",-0.04961776,45.75,28.7918,5.965517241,-0.249999968750004,0.119402983292493,3,5,"Financials"
"255","AEWU.L","2016/8/5",0.0300711,41.33333,23.52258,5.528671329,0.466666635555558,0.064655172135107,11,4,"Real Estate"
"256","AEWU.L","2016/5/31",0.004918656,29.01754,19.61185,5.304123711,0.166666652777779,0.0424028267052904,7,5,"Real Estate"
"257","AEWU.L","2017/8/25",0.01098901,32.17241,20.45739,5.419293581,0.199999960000008,0.0285714284081633,3,2,"Real Estate"
"258","AEWU.L","2016/11/15",-0.000130995,34.025,21.44247612,5.464733542,0,0.0531914890787687,5,5,"Real Estate"
"259","AEWU.L","2015/11/30",0.026040481,28.07272727,20.40007537,5.309698997,0.411764681660901,0.0568561871008154,12,5,"Real Estate"
"260","AEWU.L","2022/7/28",-0.01248782,33.5625,23.55535,7.214437367,0.333333277777787,0.0338983048932299,4,2,"Real Estate"
"261","AEWU.L","2022/5/12",0.01492537,31.83333,21.21501,6.172857143,0.749999906250012,0.0373831773954057,7,1,"Real Estate"
"262","AEWU.L","2015/8/27",-0.008514348,30.27273,19.9169,5.596774194,0.199999960000008,0.042735042369786,3,2,"Real Estate"
"263","AEWU.L","2017/9/11",-0.001231527,35.42424,23.8874,5.396980462,-0.333333314814816,0.0681818179235537,6,12,"Real Estate"
"264","AEWU.L","2015/8/20",-0.01092379,26.5,17.82372,5.426086957,0.499999875000031,0.033057850966464,3,1,"Real Estate"
"265","AEWU.L","2017/5/8",0.03740648,36.25,22.17816,5.508578431,0.3333332962963,0.0389610387923765,6,3,"Real Estate"
"266","AEWU.L","2022/6/10",-0.08239095,30.47826,20.92169,6.309968847,0.666666555555574,0.0273972601488709,5,1,"Real Estate"
"267","AFEN.L","2015/3/13",0.8490049,41.83333,26.13572,6.655021834,0.333333222222259,0.0344827582243361,2,1,"Energy"
"268","AFEN.L","2022/3/14",0.089918256,33.44117647,23.01587252,5.832727273,0.499999979166667,0.0738461536189349,18,6,"Energy"
"269","AFEN.L","2010/1/19",0.01818182,37.125,23.73889,6.588235294,0.636363578512402,0.104761903764172,9,2,"Energy"
"270","AFEN.L","2014/7/29",-0.1807164,37.14286,24.08791,9.945606695,0.249999968750004,0.0842105254293629,5,3,"Energy"
"271","AFEN.L","2021/2/25",-0.189285714,3,1.2,5,0,0,0,0,"Energy"
"272","AFEN.L","2010/2/22",0.9642857,38.3913,23.41994,5.398104265,0.71428568027211,0.0823529408535179,18,3,"Energy"
"273","AFEN.L","2015/11/17",-0.265454545,53.22222222,30.55819995,6.148471616,0.749999906250012,0.0522875813575975,7,1,"Energy"
"274","AFEN.L","2017/3/24",-0.071833583,31.19804401,21.90868469,7.346247629,0.19999999,0.0682593854325618,12,8,"Energy"
"275","AFEN.L","2019/4/9",0.356319655,30.56521739,21.89891768,5.867362146,0.666666611111116,0.0571428568707483,10,2,"Energy"
"276","AFEN.L","2011/8/11",0.000457526,23,19.89565217,6.420427553,0.499999968750002,0.101265822143887,12,4,"Energy"
"277","AFEN.L","2015/7/27",-0.1189931,41.94118,25.69653,5.834542816,0.833333263888895,0.0662983421751473,11,1,"Energy"
"278","AFEN.L","2013/11/6",-0.160493827,29.54285714,20.32778116,5.780835882,0.368421033240998,0.0641891889723338,13,6,"Energy"
"279","AFEN.L","2012/3/6",0.03773585,24.78261,20.50953,6.227443609,0.499999958333337,0.0612244894835485,9,3,"Energy"
"280","AFEN.L","2021/1/14",-0.061538461,35.21875,25.94198092,6.165740741,0.64705878546713,0.0537974681841852,14,3,"Energy"
"281","AFEN.L","2017/6/29",1.43e-10,35.42938,23.1145,7.391828281,0.285714265306124,0.0585774056126468,9,5,"Energy"
"282","AFEN.L","2013/11/18",-0.164556962,35,22.62337662,6.163380282,0.3333332962963,0.0687022895518909,6,3,"Energy"
"283","AFEN.L","2011/12/1",-0.1666667,23.48148,19.23486,6.165811966,0.55555552469136,0.0869565213190506,14,4,"Energy"
"284","AFEN.L","2016/2/19",-0.231707317,36.33333333,25.37940877,6.047770701,0.857142795918372,0.057142856909621,13,1,"Energy"
"285","AFEN.L","2021/3/16",0.477349274,33.375,24.34625468,6.260971787,0.599999960000003,0.0427350426132905,12,3,"Energy"
"286","AFEN.L","2010/10/4",2.853333,36.7931,23.78941,5.91765873,0.181818173553719,0.075085323975818,13,9,"Energy"
"287","AFEN.L","2014/6/16",-0.19047619,34,24.50196078,6.018480493,0.599999940000006,0.0628930813654523,8,2,"Energy"
"288","AFEN.L","2018/1/26",-0.070247934,30.85714286,21.69470899,6.0975,0.799999920000008,0.0735294112240484,9,1,"Energy"
"289","AFEN.L","2011/8/8",0.153305204,37.66666667,25.50914454,6.489208633,0.529411733564016,0.109677418647242,13,4,"Energy"
"290","AFEN.L","2011/9/22",-0.222929936,27,22.07214171,6.229129663,0.411764681660901,0.0960451971974848,12,5,"Energy"
"291","AFEN.L","2019/11/5",2.97979798,33.61904762,23.19266154,5.752592593,0.666666555555574,0.0307692306114398,5,1,"Energy"
"292","AFEN.L","2014/9/16",-0.4868421,38.875,25.83939,7.354243542,0.499999937500008,0.0695652167863894,6,2,"Energy"
"293","AFEN.L","2011/4/5",-0.1605251,26.96,22.17866,6.273449921,0.399999980000001,0.103092782973749,14,6,"Energy"
"294","AGFX.L","2022/12/12",0.041861859,31.8,21.69274633,5.984682713,0.999999888888901,0.0559006207708036,9,0,"Financials"
"295","AGRP.L","2016/9/20",-0.000853971,12.01515,14.28904,11.38305085,-0.249999968750004,0.062992125488251,3,5,"Real Estate"
"296","AGRP.L","2017/12/6",0.084233832,30.4,22.51087719,9.256637168,-0.249999968750004,0.0792079200078424,3,5,"Real Estate"
"297","AGRP.L","2019/5/20",0.07767111,24.70588,19.5014,5.633165829,0.999999875000016,0.063999999488,8,0,"Real Estate"
"298","AGRP.L","2016/5/6",-0.019233998,29.6,21.20936937,9.186544343,-0.142857122448982,0.0721649477096397,3,4,"Real Estate"
"299","AGRP.L","2018/10/1",0.003696858,26.5,19.80755,5.869565217,0.999999888888901,0.0599999996,9,0,"Real Estate"
"300","AGRP.L","2020/8/20",0.00645307,32.25,22.601,8.998630137,0.111111098765433,0.0529411761591696,5,4,"Real Estate"
"301","AGRP.L","2017/6/20",-0.016535433,64.28057554,34.08380268,5.26442362,-0.384615355029588,0.059090908822314,4,9,"Real Estate"
"302","AGRP.L","2022/4/22",-0.02364678,35.84615,23.9522,5.900677201,0.999999666666778,0.0220588233672145,3,0,"Real Estate"
"303","AGRP.L","2018/4/23",0.008816926,29.04348,20.35991,8.005703422,0.111111098765433,0.063829786781349,5,4,"Real Estate"
"304","AGRP.L","2017/5/12",0.027298792,26.76470588,20.72786037,8.907738095,-0.249999968750004,0.0799999992,3,5,"Real Estate"
"305","AGRP.L","2017/12/7",0.07785062,29.6087,20.77153,8.258302583,0.199999980000002,0.0746268651147249,6,4,"Real Estate"
"306","AGRP.L","2016/1/22",0.027540361,32.16666667,23.43661485,5.813513514,0.599999880000024,0.0467289715258975,4,1,"Real Estate"
"307","AGRP.L","2020/9/8",-0.03972871,26.21739,19.70752,5.821799308,0.666666555555574,0.0310880827404762,5,1,"Real Estate"
"308","AGRP.L","2021/10/5",0.010452962,40.52631579,25.87286398,5.974496644,0.466666635555558,0.0684931503721774,11,4,"Real Estate"
"309","AGRP.L","2020/10/7",-0.02199224,29.5,21.29153,6.121212121,-0.333333222222259,0.0265486723314277,1,2,"Real Estate"
"310","AGRP.L","2019/12/10",-0.018945226,26.81481481,19.73145079,7.979626486,0.199999980000002,0.0662251651243367,6,4,"Real Estate"
"311","AGRP.L","2017/1/26",0.06232814,30.6,22.43608,9.18452381,-0.249999968750004,0.0799999992,3,5,"Real Estate"
"312","AGRP.L","2022/5/16",0.04313708,30.66667,20.61449,5.981395349,0.999999875000016,0.052631578601108,8,0,"Real Estate"
"313","AGRP.L","2020/11/4",0.003968254,35.69231,24.27692,5.925170068,0.999999750000062,0.0285714283673469,4,0,"Real Estate"
"314","AGRP.L","2015/11/2",-0.013333334,30.91666667,22.28580413,5.798295455,0.599999880000024,0.0495049500049015,4,1,"Real Estate"
"315","AGRP.L","2015/5/7",0.017279331,29,22.63448276,9.107692308,-0.142857122448982,0.0660377352260591,3,4,"Real Estate"
"316","AGRP.L","2020/1/6",0.006468305,27.28,19.76830499,7.463063063,0.111111098765433,0.0624999995659722,5,4,"Real Estate"
"317","AGT.L","2012/1/17",0.027202222,62.5,35.88,6.683333333,-0.333333222222259,0.0681818166322314,1,2,"Financials"
"318","AGT.L","2012/1/9",0.069983337,39.33333333,25.56384181,5.474137931,0,0.058823527681661,1,1,"Financials"
"319","AGT.L","2012/9/20",0.03843498,62.5,34.92,6.5,-0.333333222222259,0.0666666651851852,1,2,"Financials"
"320","AGT.L","2022/11/11",-0.024400231,25.04255319,17.62959562,6.316960148,-0.0714285688775511,0.0777777775617284,13,15,"Financials"
"321","AGT.L","2011/6/10",-0.005628518,62.5,34.28,6.616666667,-0.333333222222259,0.0681818166322314,1,2,"Financials"
"322","AGT.L","2018/12/19",-0.01119301,21.5,18.83256,5.863070539,0.199999960000008,0.06249999921875,3,2,"Financials"
"323","AGT.L","2015/9/10",-0.002997859,63,35.99365079,6.685950413,-0.333333222222259,0.0652173898865785,1,2,"Financials"
"324","AGT.L","2011/7/7",-0.04110899,39.33333,23.86893,5.344827586,0,0.0555555540123457,1,1,"Financials"
"325","AGT.L","2016/5/24",0.01803474,32.94245,21.00401,7.160776699,0,0.0657276992219357,7,7,"Financials"
"326","AGT.L","2014/9/18",-0.06088632,63,35.99365079,6.512396694,-0.333333222222259,0.063829785875962,1,2,"Financials"
"327","AGT.L","2014/4/4",0.03028579,56.5,33.21947,6.792079208,0.333333222222259,0.0666666651851852,2,1,"Financials"
"328","AGT.L","2018/6/13",-2.13e-05,27,19.44197531,6.402597403,-0.333333222222259,0.0499999991666667,1,2,"Financials"
"329","AGT.L","2020/8/18",0.02306778,26.75862,18.55568,5.697831978,0.0333333327777778,0.101180438277942,31,29,"Financials"
"330","AGT.L","2020/4/30",0.082501134,20.71428571,18.21674877,6.525179856,0,0.0312499995117188,1,1,"Financials"
"331","AGT.L","2017/12/20",0.048775698,30.85714286,22.8984127,6.125,0.199999960000008,0.0714285704081633,3,2,"Financials"
"332","AGT.L","2022/7/7",0.048888889,28.66666667,19.95503876,5.726993865,0.333333222222259,0.0280373829155385,2,1,"Financials"
"333","AGT.L","2010/8/11",0.034933608,80,43,7.851351351,0,0.0555555540123457,1,1,"Financials"
"334","AGT.L","2019/8/13",0.006615227,30.75325,19.53103,5.488641425,-0.146666664711111,0.121555915524221,32,43,"Financials"
"335","AGT.L","2015/4/1",0.03077374,42.25,27.07751,5.56626506,0.333333222222259,0.054545453553719,2,1,"Financials"
"336","AGT.L","2014/2/12",0.013681592,62.5,35.56,6.487603306,-0.333333222222259,0.0652173898865785,1,2,"Financials"
"337","AGT.L","2020/7/16",0.02978723,25.39759,18.28048,5.825977934,0.183673465639317,0.0850694442967544,29,20,"Financials"
"338","AGT.L","2017/5/11",0.02310533,59,32.41356,6.598214286,-0.333333222222259,0.0714285697278912,1,2,"Financials"
"339","AGT.L","2021/5/21",-0.008278155,22.87654,16.90021,5.78469446,0.0196078427527874,0.104508196507155,26,25,"Financials"
"340","AHT.L","2012/6/21",0.05471246,38.13765182,22.64359576,8.387239945,0,0.0538461536390532,7,7,"Industrials"
"341","AHT.L","2021/8/12",0.038483787,35.35483871,22.79157052,5.380681818,-0.499999875000031,0.0224719099861129,1,3,"Industrials"
"342","AHT.L","2011/6/16",-0.03539326,39.96863,23.48353,8.182219977,-0.0588235259515573,0.0639097741958279,8,9,"Industrials"
"343","AHT.L","2011/3/8",0.09705094,53.40411,28.5952,9.668489156,0.199999980000002,0.0531914890787687,6,4,"Industrials"
"344","AHT.L","2017/4/3",-0.04364908,32.5,21.49231,5.772727273,0.999999888888901,0.0818181810743802,9,0,"Industrials"
"345","AIE.L","2021/10/1",0.06149733,26,20.19021,5.770909091,0,0.0215053761128454,1,1,"Financials"
"346","AIE.L","2022/10/3",-0.035377359,26.33333333,21.67257384,6.008849558,0,0.0481927705037016,2,2,"Financials"
"347","AIE.L","2019/2/21",0.08493151,23.8,23.30151,6.867256637,0,0.0350877186826716,1,1,"Financials"
"348","AIE.L","2018/9/6",-0.118483412,21.66666667,22.51282051,6.628099174,0,0.0350877186826716,1,1,"Financials"
"349","AIE.L","2021/9/22",0.0625,29.28571,23.22648,6.2,0.333333222222259,0.0389610384550515,2,1,"Financials"
"350","AIE.L","2021/8/31",0.07887324,30.125,22.67241,5.857758621,0.333333222222259,0.0379746830636116,2,1,"Financials"
"351","AJBA.L","2021/8/18",-0.03658306,26.0625,18.29071,5.426616915,0.764705837370245,0.0787037033393347,15,2,"Financials"
"352","AJBA.L","2019/2/15",0.036363636,26.25,21.16666667,5.741293532,-0.333333222222259,0.0468749992675781,1,2,"Financials"
"353","AJBA.L","2022/9/27",0.04695165,31.96875,20.60764,5.412487206,0.499999968750002,0.0601503757137204,12,4,"Financials"
"354","AJOT.L","2019/11/14",0.004504505,26.9,21.02022305,5.77734375,0.199999960000008,0.06249999921875,3,2,"Financials"
"355","AJOT.L","2018/11/12",0.02439024,30,19.55556,6.133333333,0.99999950000025,0.037037036351166,2,0,"Financials"
"356","AJOT.L","2022/7/8",0.064367816,26.71428571,19.88357525,5.882022472,0.999999750000062,0.060606059687787,4,0,"Financials"
"357","AJOT.L","2022/1/26",5.31e-11,35.1,23.72661,5.831325301,0.199999960000008,0.0499999995,3,2,"Financials"
"358","AJOT.L","2021/5/14",0.039021658,30.09090909,21.70403735,5.774603175,0.199999960000008,0.0515463912211712,3,2,"Financials"
"359","AJOT.L","2019/11/18",0.00896861,26.6,20.71519,5.782608696,0.199999960000008,0.0617283942996495,3,2,"Financials"
"360","AJOT.L","2022/6/29",0.053738318,27.88461538,20.97453581,6.209131075,-0.0399999984000001,0.114155250620296,12,13,"Financials"
"361","AJOT.L","2019/12/18",0.02858627,26.6,20.71519,5.790513834,0.199999960000008,0.06249999921875,3,2,"Financials"
"362","AJOT.L","2021/1/18",0.03386005,43.81081,26.235,5.480064309,0,0.0456621002481183,5,5,"Financials"
"363","ALFAAL.L","2021/9/28",0.05159749,24.80952,18.82976,6.135802469,0.666666555555574,0.0342857140897959,5,1,"Technology"
"364","ALFAAL.L","2021/7/6",0.04316547,31.34,22.26159,6.098715348,0.304347812854443,0.0649717512288934,15,8,"Technology"
"365","AMGO.L","2020/6/5",-0.5298673,33.28571,22.58467,6.152968037,-0.666666555555574,0.049180327465735,1,5,"Financials"
"366","AMGO.L","2020/4/17",0.4955109,28.13636,20.81836,5.471854305,0,0.0609756093842951,5,5,"Financials"
"367","AMGO.L","2020/9/24",-0.192708333,29.14583333,21.29378723,5.558035714,-0.384615369822486,0.0902777774643133,8,18,"Financials"
"368","AMGO.L","2020/8/24",-0.3070801,38.29167,24.15236,5.49039548,-0.499999975000001,0.0826446277576668,5,15,"Financials"
"369","AMGO.L","2019/4/23",-0.1320668,3,1.2,5,0,0,0,0,"Financials"
"370","AMGO.L","2019/1/31",-0.057654075,28,20.96190476,5.98556701,0.249999968750004,0.0529801320994693,5,3,"Financials"
"371","AMGO.L","2021/1/25",0.1309524,32.5303,21.09782,5.292475154,-0.14999999625,0.0919540227771172,17,23,"Financials"
"372","AMGO.L","2020/7/3",-2.03e-10,26.16,19.27134,5.655007949,-0.3333332962963,0.054545454214876,3,6,"Financials"
"373","AMGO.L","2020/8/28",0.08111111,30.13333,21.52236,5.698660714,-0.499999875000031,0.0333333330555556,1,3,"Financials"
"374","AMGO.L","2019/3/22",0.4383255,42.35,25.53504,5.623616236,-0.3333332962963,0.0420560745698314,3,6,"Financials"
"375","AMGO.L","2021/5/11",-0.734275,41.18182,24.0224,4.935965848,-0.0769230710059176,0.0631067958101612,6,7,"Financials"
"376","AMGO.L","2022/3/7",0.763636364,35.21052632,21.91679648,5.270435447,-0.185185178326475,0.087096773912591,11,16,"Financials"
"377","AMGO.L","2021/6/1",0.1433735,32.78261,22.82127,5.508064516,-0.499999968750002,0.0812182736993996,4,12,"Financials"
"378","AML.L","2022/9/12",-0.4673467,33.75,22.52058,5.976623377,-0.461538443786983,0.0643564354842663,7,19,"Consumer Cyclicals"
"379","AML.L","2022/9/30",-0.155440415,32.92857143,22.60743725,6.043774872,0,0.094986807137238,18,18,"Consumer Cyclicals"
